Town Code,Town Name,Grant Name,Grant Year,Grant Amount
48,Ellington,ELDERLY HOMEOWNERS,2010,"$71,266.14"
48,Ellington,TOTALLY DISABLED,2014,"$1,601.42"
48,Ellington,TOTALLY DISABLED,2012,"$1,676.04"
48,Ellington,ADDITIONAL VETS,2010,"$20,118.75"
48,Ellington,ELDERLY HOMEOWNERS,2014,"$75,395.30"
48,Ellington,TOTALLY DISABLED,2011,"$1,543.30"
48,Ellington,ADDITIONAL VETS,2011,"$17,266.93"
48,Ellington,MASHANTUCKET PEQUOT &  MOHEGAN,2014,"$52,633.67"
48,Ellington,STATE-OWNED PILOT,2014,"$7,216.52"
48,Ellington,ADDITIONAL VETS,2012,"$17,792.50"
48,Ellington,STATE-OWNED PILOT,2010,"$6,438.89"
48,Ellington,MASHANTUCKET PEQUOT &  MOHEGAN,2010,"$48,411.62"
48,Ellington,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
48,Ellington,COLLEGES & HOSPITALS PILOT,2010,$0.00
48,Ellington,MFG. MACH. & EQUIP / COMML M.V.,2010,"$233,492.14"
48,Ellington,ADDITIONAL VETS,2013,"$16,316.94"
48,Ellington,STATE-OWNED PILOT,2013,"$5,695.20"
48,Ellington,STATE-OWNED PILOT,2011,"$6,428.26"
48,Ellington,MASHANTUCKET PEQUOT &  MOHEGAN,2013,"$53,938.08"
48,Ellington,ELDERLY HOMEOWNERS,2013,"$74,563.14"
48,Ellington,ELECTRIC GENERATION FACILITIES GRANT,2012,$0.00
48,Ellington,MASHANTUCKET PEQUOT &  MOHEGAN,2012,"$52,531.72"
48,Ellington,STATE-OWNED PILOT,2012,"$6,219.24"
48,Ellington,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
48,Ellington,MASHANTUCKET PEQUOT &  MOHEGAN,2011,"$49,123.37"
48,Ellington,COLLEGES & HOSPITALS PILOT,2011,$0.00
49,Enfield,MFG. MACH. & EQUIP / COMML M.V.,2011,"$219,004.11"
49,Enfield,TOTALLY DISABLED,2010,"$5,606.31"
49,Enfield,ELDERLY HOMEOWNERS,2012,"$364,386.64"
49,Enfield,TOTALLY DISABLED,2013,"$5,789.13"
49,Enfield,ELDERLY TAX FREEZE,2012,"$2,000.00"
49,Enfield,ELDERLY TAX FREEZE,2010,"$2,000.00"
49,Enfield,ELDERLY HOMEOWNERS,2011,"$363,782.68"
49,Enfield,ELDERLY HOMEOWNERS,2010,"$395,375.22"
49,Enfield,TOTALLY DISABLED,2014,"$4,846.63"
49,Enfield,TOTALLY DISABLED,2012,"$5,349.12"
49,Enfield,ADDITIONAL VETS,2010,"$49,825.86"
49,Enfield,ELDERLY HOMEOWNERS,2014,"$337,137.24"
49,Enfield,TOTALLY DISABLED,2011,"$5,652.00"
49,Enfield,ELDERLY TAX FREEZE,2014,"$2,000.00"
49,Enfield,COLLEGES & HOSPITALS PILOT,2014,"$21,677.32"
49,Enfield,ADDITIONAL VETS,2011,"$48,003.10"
49,Enfield,MASHANTUCKET PEQUOT &  MOHEGAN,2014,"$1,322,294.88"
49,Enfield,ELDERLY TAX FREEZE,2011,"$2,000.00"
49,Enfield,STATE-OWNED PILOT,2014,"$1,144,957.61"
49,Enfield,ADDITIONAL VETS,2012,"$41,411.46"
49,Enfield,STATE-OWNED PILOT,2010,"$1,153,395.20"
49,Enfield,MASHANTUCKET PEQUOT &  MOHEGAN,2010,"$1,110,777.53"
49,Enfield,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
49,Enfield,COLLEGES & HOSPITALS PILOT,2010,"$41,801.11"
49,Enfield,MFG. MACH. & EQUIP / COMML M.V.,2010,"$439,302.43"
49,Enfield,COLLEGES & HOSPITALS PILOT,2012,"$34,136.08"
49,Enfield,ADDITIONAL VETS,2013,"$44,615.80"
49,Enfield,STATE-OWNED PILOT,2013,"$1,049,734.84"
49,Enfield,STATE-OWNED PILOT,2011,"$1,145,646.98"
49,Enfield,MASHANTUCKET PEQUOT &  MOHEGAN,2013,"$1,219,983.35"
49,Enfield,ELDERLY TAX FREEZE,2013,"$2,000.00"
49,Enfield,ELDERLY HOMEOWNERS,2013,"$327,591.65"
49,Enfield,COLLEGES & HOSPITALS PILOT,2013,"$32,153.31"
49,Enfield,ELECTRIC GENERATION FACILITIES GRANT,2012,$0.00
49,Enfield,MASHANTUCKET PEQUOT &  MOHEGAN,2012,"$1,160,819.03"
49,Enfield,STATE-OWNED PILOT,2012,"$1,095,269.37"
49,Enfield,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
49,Enfield,MASHANTUCKET PEQUOT &  MOHEGAN,2011,"$1,120,831.85"
49,Enfield,COLLEGES & HOSPITALS PILOT,2011,"$38,667.40"
50,Essex,MFG. MACH. & EQUIP / COMML M.V.,2011,"$80,825.57"
50,Essex,TOTALLY DISABLED,2010,$203.40
50,Essex,ELDERLY HOMEOWNERS,2012,"$32,500.40"
50,Essex,TOTALLY DISABLED,2013,$177.81
50,Essex,ELDERLY HOMEOWNERS,2011,"$36,050.83"
50,Essex,ELDERLY HOMEOWNERS,2010,"$36,059.46"
50,Essex,TOTALLY DISABLED,2014,$184.05
50,Essex,TOTALLY DISABLED,2012,$197.78
50,Essex,ADDITIONAL VETS,2010,"$3,759.00"
50,Essex,ELDERLY HOMEOWNERS,2014,"$30,148.62"
50,Essex,TOTALLY DISABLED,2011,$211.56
50,Essex,COLLEGES & HOSPITALS PILOT,2014,"$14,206.89"
50,Essex,ADDITIONAL VETS,2011,"$3,702.30"
50,Essex,MASHANTUCKET PEQUOT &  MOHEGAN,2014,"$11,463.21"
50,Essex,STATE-OWNED PILOT,2014,"$9,675.00"
50,Essex,ADDITIONAL VETS,2012,"$3,391.49"
50,Essex,STATE-OWNED PILOT,2010,"$7,167.69"
50,Essex,MASHANTUCKET PEQUOT &  MOHEGAN,2010,"$11,390.22"
50,Essex,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
50,Essex,COLLEGES & HOSPITALS PILOT,2010,"$11,879.97"
50,Essex,MFG. MACH. & EQUIP / COMML M.V.,2010,"$99,083.22"
50,Essex,COLLEGES & HOSPITALS PILOT,2012,"$16,032.20"
50,Essex,ADDITIONAL VETS,2013,"$2,878.83"
50,Essex,STATE-OWNED PILOT,2013,"$10,081.43"
50,Essex,STATE-OWNED PILOT,2011,"$10,372.49"
50,Essex,MASHANTUCKET PEQUOT &  MOHEGAN,2013,"$11,764.91"
50,Essex,ELDERLY HOMEOWNERS,2013,"$31,107.11"
50,Essex,COLLEGES & HOSPITALS PILOT,2013,"$15,400.77"
50,Essex,ELECTRIC GENERATION FACILITIES GRANT,2012,$0.00
50,Essex,MASHANTUCKET PEQUOT &  MOHEGAN,2012,"$12,009.22"
50,Essex,STATE-OWNED PILOT,2012,"$10,314.29"
50,Essex,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
50,Essex,MASHANTUCKET PEQUOT &  MOHEGAN,2011,"$11,551.34"
50,Essex,COLLEGES & HOSPITALS PILOT,2011,"$17,459.90"
51,Fairfield,MFG. MACH. & EQUIP / COMML M.V.,2011,"$82,907.53"
51,Fairfield,TOTALLY DISABLED,2010,"$3,315.63"
51,Fairfield,ELDERLY HOMEOWNERS,2012,"$490,764.25"
51,Fairfield,TOTALLY DISABLED,2013,"$4,409.66"
51,Fairfield,ELDERLY TAX FREEZE,2012,"$9,500.00"
51,Fairfield,ELDERLY TAX FREEZE,2010,"$16,000.00"
51,Fairfield,ELDERLY HOMEOWNERS,2011,"$496,770.22"
51,Fairfield,ELDERLY HOMEOWNERS,2010,"$471,718.76"
51,Fairfield,TOTALLY DISABLED,2014,"$4,074.04"
51,Fairfield,TOTALLY DISABLED,2012,"$4,354.05"
51,Fairfield,ADDITIONAL VETS,2010,"$156,043.51"
51,Fairfield,ELDERLY HOMEOWNERS,2014,"$469,508.19"
51,Fairfield,TOTALLY DISABLED,2011,"$3,520.81"
51,Fairfield,ELDERLY TAX FREEZE,2014,"$6,000.00"
51,Fairfield,COLLEGES & HOSPITALS PILOT,2014,"$2,409,013.25"
51,Fairfield,ADDITIONAL VETS,2011,"$157,883.51"
51,Fairfield,MASHANTUCKET PEQUOT &  MOHEGAN,2014,"$286,874.78"
51,Fairfield,ELDERLY TAX FREEZE,2011,"$9,500.00"
51,Fairfield,STATE-OWNED PILOT,2014,"$31,989.36"
51,Fairfield,ADDITIONAL VETS,2012,"$171,080.12"
51,Fairfield,STATE-OWNED PILOT,2010,"$36,059.37"
51,Fairfield,MASHANTUCKET PEQUOT &  MOHEGAN,2010,"$291,327.01"
51,Fairfield,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
51,Fairfield,COLLEGES & HOSPITALS PILOT,2010,"$2,509,178.56"
51,Fairfield,MFG. MACH. & EQUIP / COMML M.V.,2010,"$86,689.17"
51,Fairfield,COLLEGES & HOSPITALS PILOT,2012,"$2,145,031.21"
51,Fairfield,ADDITIONAL VETS,2013,"$201,219.89"
51,Fairfield,STATE-OWNED PILOT,2013,"$26,797.26"
51,Fairfield,STATE-OWNED PILOT,2011,"$34,170.62"
51,Fairfield,MASHANTUCKET PEQUOT &  MOHEGAN,2013,"$301,129.80"
51,Fairfield,ELDERLY TAX FREEZE,2013,"$6,000.00"
51,Fairfield,ELDERLY HOMEOWNERS,2013,"$487,956.78"
51,Fairfield,COLLEGES & HOSPITALS PILOT,2013,"$2,501,084.74"
51,Fairfield,ELECTRIC GENERATION FACILITIES GRANT,2012,$0.00
51,Fairfield,MASHANTUCKET PEQUOT &  MOHEGAN,2012,"$264,011.87"
51,Fairfield,STATE-OWNED PILOT,2012,"$33,307.23"
51,Fairfield,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
51,Fairfield,MASHANTUCKET PEQUOT &  MOHEGAN,2011,"$275,999.27"
51,Fairfield,COLLEGES & HOSPITALS PILOT,2011,"$2,375,643.48"
52,Farmington,MFG. MACH. & EQUIP / COMML M.V.,2011,"$440,540.70"
52,Farmington,TOTALLY DISABLED,2010,$770.64
52,Farmington,ELDERLY HOMEOWNERS,2012,"$137,453.44"
52,Farmington,TOTALLY DISABLED,2013,$885.49
52,Farmington,ELDERLY TAX FREEZE,2012,"$2,000.00"
52,Farmington,ELDERLY TAX FREEZE,2010,"$4,000.00"
52,Farmington,ELDERLY HOMEOWNERS,2011,"$133,977.42"
52,Farmington,ELDERLY HOMEOWNERS,2010,"$119,428.47"
52,Farmington,TOTALLY DISABLED,2014,$869.50
52,Farmington,TOTALLY DISABLED,2012,$808.26
52,Farmington,ADDITIONAL VETS,2010,"$3,576.56"
52,Farmington,ELDERLY HOMEOWNERS,2014,"$139,343.62"
52,Farmington,TOTALLY DISABLED,2011,$879.78
52,Farmington,ELDERLY TAX FREEZE,2014,"$2,000.00"
52,Farmington,COLLEGES & HOSPITALS PILOT,2014,"$27,675.11"
52,Farmington,ADDITIONAL VETS,2011,"$3,785.10"
52,Farmington,MASHANTUCKET PEQUOT &  MOHEGAN,2014,"$30,763.11"
52,Farmington,ELDERLY TAX FREEZE,2011,"$4,000.00"
52,Farmington,STATE-OWNED PILOT,2014,"$2,745,280.53"
52,Farmington,ADDITIONAL VETS,2012,"$4,998.52"
52,Farmington,STATE-OWNED PILOT,2010,"$3,020,683.69"
52,Farmington,MASHANTUCKET PEQUOT &  MOHEGAN,2010,"$200,638.15"
52,Farmington,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
52,Farmington,COLLEGES & HOSPITALS PILOT,2010,"$35,620.00"
52,Farmington,MFG. MACH. & EQUIP / COMML M.V.,2010,"$510,086.35"
52,Farmington,COLLEGES & HOSPITALS PILOT,2012,"$30,567.46"
52,Farmington,ADDITIONAL VETS,2013,"$5,108.58"
52,Farmington,COLLEGES & HOSPITALS PILOT,2013,"$29,931.83"
52,Farmington,STATE-OWNED PILOT,2013,"$2,855,163.17"
52,Farmington,STATE-OWNED PILOT,2011,"$2,859,707.86"
52,Farmington,MASHANTUCKET PEQUOT &  MOHEGAN,2013,"$31,827.31"
52,Farmington,ELDERLY TAX FREEZE,2013,"$2,000.00"
52,Farmington,ELDERLY HOMEOWNERS,2013,"$135,274.70"
52,Farmington,ELECTRIC GENERATION FACILITIES GRANT,2012,$0.00
52,Farmington,MASHANTUCKET PEQUOT &  MOHEGAN,2012,"$32,102.08"
52,Farmington,STATE-OWNED PILOT,2012,"$2,832,352.13"
52,Farmington,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
52,Farmington,MASHANTUCKET PEQUOT &  MOHEGAN,2011,"$30,308.43"
52,Farmington,COLLEGES & HOSPITALS PILOT,2011,"$33,440.44"
53,Franklin,MFG. MACH. & EQUIP / COMML M.V.,2011,"$13,545.36"
53,Franklin,TOTALLY DISABLED,2010,$115.74
53,Franklin,ELDERLY HOMEOWNERS,2012,"$17,570.87"
53,Franklin,TOTALLY DISABLED,2013,$202.55
53,Franklin,ELDERLY HOMEOWNERS,2011,"$14,897.34"
53,Franklin,ELDERLY HOMEOWNERS,2010,"$12,432.78"
53,Franklin,TOTALLY DISABLED,2014,$189.78
53,Franklin,TOTALLY DISABLED,2012,$184.86
53,Franklin,ADDITIONAL VETS,2010,"$1,234.56"
53,Franklin,ELDERLY HOMEOWNERS,2014,"$15,467.50"
53,Franklin,TOTALLY DISABLED,2011,$117.24
53,Franklin,ADDITIONAL VETS,2011,"$1,251.56"
53,Franklin,MASHANTUCKET PEQUOT &  MOHEGAN,2014,"$12,744.29"
53,Franklin,STATE-OWNED PILOT,2014,"$15,825.65"
53,Franklin,ADDITIONAL VETS,2012,$870.65
53,Franklin,STATE-OWNED PILOT,2010,"$15,535.65"
53,Franklin,MASHANTUCKET PEQUOT &  MOHEGAN,2010,"$14,079.26"
53,Franklin,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
53,Franklin,COLLEGES & HOSPITALS PILOT,2010,$0.00
53,Franklin,MFG. MACH. & EQUIP / COMML M.V.,2010,"$29,258.01"
53,Franklin,ADDITIONAL VETS,2013,"$1,286.39"
53,Franklin,STATE-OWNED PILOT,2011,"$16,950.22"
53,Franklin,STATE-OWNED PILOT,2013,"$16,537.79"
53,Franklin,MASHANTUCKET PEQUOT &  MOHEGAN,2013,"$13,203.69"
53,Franklin,ELDERLY HOMEOWNERS,2013,"$17,172.33"
53,Franklin,ELECTRIC GENERATION FACILITIES GRANT,2012,$0.00
53,Franklin,MASHANTUCKET PEQUOT &  MOHEGAN,2012,"$12,910.32"
53,Franklin,STATE-OWNED PILOT,2012,"$16,414.81"
53,Franklin,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
53,Franklin,MASHANTUCKET PEQUOT &  MOHEGAN,2011,"$12,573.59"
53,Franklin,COLLEGES & HOSPITALS PILOT,2011,$0.00
54,Glastonbury,MFG. MACH. & EQUIP / COMML M.V.,2011,"$202,934.71"
54,Glastonbury,TOTALLY DISABLED,2010,"$2,436.16"
54,Glastonbury,ELDERLY HOMEOWNERS,2012,"$136,471.04"
54,Glastonbury,TOTALLY DISABLED,2013,"$2,454.40"
54,Glastonbury,ELDERLY TAX FREEZE,2012,$166.00
54,Glastonbury,ELDERLY TAX FREEZE,2010,"$2,000.00"
54,Glastonbury,ELDERLY HOMEOWNERS,2011,"$131,564.04"
54,Glastonbury,ELDERLY HOMEOWNERS,2010,"$124,161.25"
54,Glastonbury,TOTALLY DISABLED,2014,"$2,676.90"
54,Glastonbury,TOTALLY DISABLED,2012,"$2,410.19"
54,Glastonbury,ADDITIONAL VETS,2010,"$8,889.29"
54,Glastonbury,ELDERLY HOMEOWNERS,2014,"$143,110.69"
54,Glastonbury,TOTALLY DISABLED,2011,"$2,419.14"
54,Glastonbury,COLLEGES & HOSPITALS PILOT,2014,"$1,376.59"
54,Glastonbury,ADDITIONAL VETS,2011,"$10,099.37"
54,Glastonbury,MASHANTUCKET PEQUOT &  MOHEGAN,2014,"$38,732.31"
54,Glastonbury,ELDERLY TAX FREEZE,2011,"$2,000.00"
54,Glastonbury,STATE-OWNED PILOT,2014,"$59,986.39"
54,Glastonbury,ADDITIONAL VETS,2012,"$10,698.55"
54,Glastonbury,STATE-OWNED PILOT,2010,"$61,453.91"
54,Glastonbury,MASHANTUCKET PEQUOT &  MOHEGAN,2010,"$37,660.98"
54,Glastonbury,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
54,Glastonbury,COLLEGES & HOSPITALS PILOT,2010,$0.00
54,Glastonbury,MFG. MACH. & EQUIP / COMML M.V.,2010,"$279,411.03"
54,Glastonbury,ADDITIONAL VETS,2013,"$9,536.06"
54,Glastonbury,COLLEGES & HOSPITALS PILOT,2013,"$1,510.33"
54,Glastonbury,STATE-OWNED PILOT,2011,"$58,816.72"
54,Glastonbury,STATE-OWNED PILOT,2013,"$63,326.72"
54,Glastonbury,MASHANTUCKET PEQUOT &  MOHEGAN,2013,"$40,940.57"
54,Glastonbury,ELDERLY HOMEOWNERS,2013,"$147,570.72"
54,Glastonbury,ELECTRIC GENERATION FACILITIES GRANT,2012,$0.00
54,Glastonbury,MASHANTUCKET PEQUOT &  MOHEGAN,2012,"$39,753.31"
54,Glastonbury,STATE-OWNED PILOT,2012,"$65,286.63"
54,Glastonbury,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
54,Glastonbury,MASHANTUCKET PEQUOT &  MOHEGAN,2011,"$37,619.53"
54,Glastonbury,COLLEGES & HOSPITALS PILOT,2011,$0.00
55,Goshen,MFG. MACH. & EQUIP / COMML M.V.,2011,"$2,100.67"
55,Goshen,TOTALLY DISABLED,2010,$187.20
55,Goshen,ELDERLY HOMEOWNERS,2012,"$18,316.25"
55,Goshen,TOTALLY DISABLED,2013,$259.93
55,Goshen,ELDERLY HOMEOWNERS,2011,"$18,551.48"
55,Goshen,ELDERLY HOMEOWNERS,2010,"$17,776.50"
55,Goshen,TOTALLY DISABLED,2014,$253.75
55,Goshen,TOTALLY DISABLED,2012,$240.00
55,Goshen,ADDITIONAL VETS,2010,"$1,152.00"
55,Goshen,ELDERLY HOMEOWNERS,2014,"$17,965.29"
55,Goshen,TOTALLY DISABLED,2011,$210.00
55,Goshen,ADDITIONAL VETS,2011,"$1,672.80"
55,Goshen,MASHANTUCKET PEQUOT &  MOHEGAN,2014,"$8,456.37"
55,Goshen,STATE-OWNED PILOT,2014,"$24,989.86"
55,Goshen,ADDITIONAL VETS,2012,"$1,696.70"
55,Goshen,STATE-OWNED PILOT,2010,"$30,085.17"
55,Goshen,MASHANTUCKET PEQUOT &  MOHEGAN,2010,"$9,429.68"
55,Goshen,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
55,Goshen,COLLEGES & HOSPITALS PILOT,2010,$0.00
55,Goshen,MFG. MACH. & EQUIP / COMML M.V.,2010,"$3,012.79"
55,Goshen,ADDITIONAL VETS,2013,"$1,781.31"
55,Goshen,STATE-OWNED PILOT,2011,"$28,026.36"
55,Goshen,STATE-OWNED PILOT,2013,"$26,749.85"
55,Goshen,MASHANTUCKET PEQUOT &  MOHEGAN,2013,"$8,651.87"
55,Goshen,ELDERLY HOMEOWNERS,2013,"$18,489.50"
55,Goshen,ELECTRIC GENERATION FACILITIES GRANT,2012,$0.00
55,Goshen,MASHANTUCKET PEQUOT &  MOHEGAN,2012,"$8,937.45"
55,Goshen,STATE-OWNED PILOT,2012,"$27,910.19"
55,Goshen,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
55,Goshen,MASHANTUCKET PEQUOT &  MOHEGAN,2011,"$8,038.14"
55,Goshen,COLLEGES & HOSPITALS PILOT,2011,$0.00
56,Granby,MFG. MACH. & EQUIP / COMML M.V.,2011,"$28,726.79"
56,Granby,TOTALLY DISABLED,2010,$954.20
56,Granby,ELDERLY HOMEOWNERS,2012,"$59,900.48"
56,Granby,TOTALLY DISABLED,2013,"$1,192.44"
56,Granby,ELDERLY HOMEOWNERS,2011,"$63,734.34"
56,Granby,ELDERLY HOMEOWNERS,2010,"$59,528.97"
56,Granby,TOTALLY DISABLED,2014,"$1,258.19"
56,Granby,TOTALLY DISABLED,2012,"$1,277.14"
56,Granby,ADDITIONAL VETS,2010,"$3,122.76"
56,Granby,ELDERLY HOMEOWNERS,2014,"$70,107.53"
56,Granby,TOTALLY DISABLED,2011,"$1,143.33"
56,Granby,ADDITIONAL VETS,2011,"$2,919.42"
56,Granby,MASHANTUCKET PEQUOT &  MOHEGAN,2014,"$26,770.27"
56,Granby,STATE-OWNED PILOT,2014,"$15,566.32"
56,Granby,ADDITIONAL VETS,2012,"$3,353.95"
56,Granby,STATE-OWNED PILOT,2010,"$18,668.70"
56,Granby,MASHANTUCKET PEQUOT &  MOHEGAN,2010,"$26,525.85"
56,Granby,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
56,Granby,COLLEGES & HOSPITALS PILOT,2010,$0.00
56,Granby,MFG. MACH. & EQUIP / COMML M.V.,2010,"$66,138.19"
56,Granby,ADDITIONAL VETS,2013,"$3,075.10"
56,Granby,STATE-OWNED PILOT,2011,"$17,456.11"
56,Granby,STATE-OWNED PILOT,2013,"$16,342.36"
56,Granby,MASHANTUCKET PEQUOT &  MOHEGAN,2013,"$27,606.24"
56,Granby,ELDERLY HOMEOWNERS,2013,"$66,226.00"
56,Granby,ELECTRIC GENERATION FACILITIES GRANT,2012,$0.00
56,Granby,MASHANTUCKET PEQUOT &  MOHEGAN,2012,"$28,124.68"
56,Granby,STATE-OWNED PILOT,2012,"$16,875.38"
56,Granby,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
56,Granby,MASHANTUCKET PEQUOT &  MOHEGAN,2011,"$25,224.01"
56,Granby,COLLEGES & HOSPITALS PILOT,2011,$0.00
57,Greenwich,MFG. MACH. & EQUIP / COMML M.V.,2011,"$70,904.53"
57,Greenwich,TOTALLY DISABLED,2010,$311.99
57,Greenwich,ELDERLY HOMEOWNERS,2012,"$194,232.93"
57,Greenwich,TOTALLY DISABLED,2013,$335.35
57,Greenwich,ELDERLY TAX FREEZE,2012,"$5,166.00"
57,Greenwich,ELDERLY TAX FREEZE,2010,"$7,820.55"
57,Greenwich,ELDERLY HOMEOWNERS,2011,"$194,300.64"
57,Greenwich,ELDERLY HOMEOWNERS,2010,"$193,192.95"
57,Greenwich,TOTALLY DISABLED,2014,$315.19
57,Greenwich,TOTALLY DISABLED,2012,$379.33
57,Greenwich,ADDITIONAL VETS,2010,"$29,387.80"
57,Greenwich,ELDERLY HOMEOWNERS,2014,"$179,595.65"
57,Greenwich,TOTALLY DISABLED,2011,$331.70
57,Greenwich,ELDERLY TAX FREEZE,2014,"$4,000.00"
57,Greenwich,COLLEGES & HOSPITALS PILOT,2014,"$849,790.69"
57,Greenwich,ADDITIONAL VETS,2011,"$29,303.59"
57,Greenwich,MASHANTUCKET PEQUOT &  MOHEGAN,2014,"$97,988.80"
57,Greenwich,ELDERLY TAX FREEZE,2011,"$6,000.00"
57,Greenwich,STATE-OWNED PILOT,2014,"$23,319.70"
57,Greenwich,ADDITIONAL VETS,2012,"$29,530.28"
57,Greenwich,STATE-OWNED PILOT,2010,"$28,378.87"
57,Greenwich,MASHANTUCKET PEQUOT &  MOHEGAN,2010,"$93,327.23"
57,Greenwich,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
57,Greenwich,COLLEGES & HOSPITALS PILOT,2010,"$817,223.17"
57,Greenwich,MFG. MACH. & EQUIP / COMML M.V.,2010,"$78,962.53"
57,Greenwich,COLLEGES & HOSPITALS PILOT,2012,"$721,374.02"
57,Greenwich,ADDITIONAL VETS,2013,"$29,912.21"
57,Greenwich,COLLEGES & HOSPITALS PILOT,2013,"$920,456.74"
57,Greenwich,STATE-OWNED PILOT,2011,"$27,361.23"
57,Greenwich,STATE-OWNED PILOT,2013,"$24,294.15"
57,Greenwich,MASHANTUCKET PEQUOT &  MOHEGAN,2013,"$105,820.39"
57,Greenwich,ELDERLY TAX FREEZE,2013,"$4,000.00"
57,Greenwich,ELDERLY HOMEOWNERS,2013,"$181,860.59"
57,Greenwich,ELECTRIC GENERATION FACILITIES GRANT,2012,$0.00
57,Greenwich,MASHANTUCKET PEQUOT &  MOHEGAN,2012,"$85,808.53"
57,Greenwich,STATE-OWNED PILOT,2012,"$25,140.22"
57,Greenwich,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
57,Greenwich,MASHANTUCKET PEQUOT &  MOHEGAN,2011,"$89,897.76"
57,Greenwich,COLLEGES & HOSPITALS PILOT,2011,"$782,395.47"
58,Griswold,MFG. MACH. & EQUIP / COMML M.V.,2011,"$35,789.58"
58,Griswold,TOTALLY DISABLED,2010,$871.00
58,Griswold,ELDERLY HOMEOWNERS,2012,"$44,102.93"
58,Griswold,TOTALLY DISABLED,2013,"$1,098.25"
58,Griswold,ELDERLY HOMEOWNERS,2011,"$47,276.78"
58,Griswold,ELDERLY HOMEOWNERS,2010,"$47,037.71"
58,Griswold,TOTALLY DISABLED,2014,"$1,123.77"
58,Griswold,TOTALLY DISABLED,2012,$880.31
58,Griswold,ADDITIONAL VETS,2010,"$9,186.04"
58,Griswold,ELDERLY HOMEOWNERS,2014,"$38,813.58"
58,Griswold,TOTALLY DISABLED,2011,$973.96
58,Griswold,ADDITIONAL VETS,2011,"$9,521.20"
58,Griswold,MASHANTUCKET PEQUOT &  MOHEGAN,2014,"$101,751.26"
58,Griswold,STATE-OWNED PILOT,2014,"$58,680.38"
58,Griswold,ADDITIONAL VETS,2012,"$7,638.71"
58,Griswold,STATE-OWNED PILOT,2010,"$44,927.19"
58,Griswold,MASHANTUCKET PEQUOT &  MOHEGAN,2010,"$94,930.66"
58,Griswold,ELECTRIC GENERATION FACILITIES GRANT,2010,$0.00
58,Griswold,COLLEGES & HOSPITALS PILOT,2010,$0.00
58,Griswold,MFG. MACH. & EQUIP / COMML M.V.,2010,"$55,642.32"
58,Griswold,ADDITIONAL VETS,2013,"$12,148.19"
58,Griswold,STATE-OWNED PILOT,2011,"$42,516.69"
58,Griswold,STATE-OWNED PILOT,2013,"$43,080.63"
58,Griswold,MASHANTUCKET PEQUOT &  MOHEGAN,2013,"$100,814.86"
58,Griswold,ELDERLY HOMEOWNERS,2013,"$42,348.93"
58,Griswold,ELECTRIC GENERATION FACILITIES GRANT,2012,$0.00
58,Griswold,MASHANTUCKET PEQUOT &  MOHEGAN,2012,"$98,875.86"
58,Griswold,STATE-OWNED PILOT,2012,"$44,949.34"
58,Griswold,ELECTRIC GENERATION FACILITIES GRANT,2011,$0.00
58,Griswold,MASHANTUCKET PEQUOT &  MOHEGAN,2011,"$92,994.24"
58,Griswold,COLLEGES & HOSPITALS PILOT,2011,$0.00
59,Groton,MFG. MACH. & EQUIP / COMML M.V.,2011,$0.00
59,Groton,TOTALLY DISABLED,2010,"$2,443.53"
59,Groton,MFG. MACH. & EQUIP / COMML M.V.,2011,"$1,388.34"
59,Groton,ELDERLY HOMEOWNERS,2012,"$124,128.20"
59,Groton,TOTALLY DISABLED,2010,$23.52
59,Groton,TOTALLY DISABLED,2013,"$2,459.50"
59,Groton,DISTRESSED,2010,"$503,495.62"
59,Groton,DISTRESSED,2010,$35.00
59,Groton,ELDERLY TAX FREEZE,2012,"$1,703.98"
59,Groton,ELDERLY TAX FREEZE,2010,"$3,481.23"
59,Groton,ELDERLY TAX FREEZE,2012,$26.82
59,Groton,ELDERLY HOMEOWNERS,2011,"$122,926.54"
59,Groton,ELDERLY TAX FREEZE,2010,$58.93
59,Groton,ELDERLY HOMEOWNERS,2010,"$117,220.97"
59,Groton,TOTALLY DISABLED,2014,"$2,440.96"
59,Groton,TOTALLY DISABLED,2012,"$2,458.94"
59,Groton,ADDITIONAL VETS,2010,"$9,495.90"
59,Groton,TOTALLY DISABLED,2014,$18.50
